"plasticidade";"replications";"speciation";"extinction";"diversif";"traitevolution";"timestep";"timesimulation";"speciestotal"
0,25;1;0,0294117647058824;0;0,0294117647058824;0;119;82;40
0;0;0;0;0;0;0;0;0
0,25;1;0;0;0;0;117;84;40
0;0;0;0;0;0;0;0;0
0,25;1;0;0;0;0;115;86;40
0;0;0;0;0;0;0;0;0
0,25;1;0,0285714285714286;0;0,0285714285714286;0;113;88;41
0;0;0;0;0;0;0;0;0
0,25;1;0;0;0;0;111;90;41
0;0;0;0;0;0;0;0;0
0,25;1;0,0277777777777778;0;0,0277777777777778;0;109;92;42
0;0;0;0;0;0;0;0;0
0,25;1;0;0;0;0;107;94;43
0;0;0;0;0;0;0;0;0
0,25;1;0,157894736842105;0;0,157894736842105;0;105;96;49
0;0;0;0;0;0;0;0;0
0,25;1;0,0425531914893617;0;0,0425531914893617;0;103;98;54
0;0;0;0;0;0;0;0;0
0,25;1;0,0192307692307692;0,0192307692307692;0;0;101;100;58
0;0;0;0;0;0;0;0;0
0,25;1;0,0851063829787234;0;0,0851063829787234;0;99;102;63
0;0;0;0;0;0;0;0;0
0,25;1;0,0392156862745098;0,0588235294117647;-0,0196078431372549;0;97;104;66
0;0;0;0;0;0;0;0;0
0,25;1;0,0192307692307692;0,0192307692307692;0;0;95;106;69
