"plasticidade";"replications";"speciation";"extinction";"diversif";"traitevolution";"timestep";"timesimulation";"speciestotal"
0;1;0,0126481242708909;0;0,0126481242708909;0;523;478;31921
0;0;0;0;0;0;0;0;0
0;1;0,00056785917092561;0;0,00056785917092561;0;521;480;33048
0;0;0;0;0;0;0;0;0
0;1;0,000623618118940983;0;0,000623618118940983;0;519;482;33078
0;0;0;0;0;0;0;0;0
0;1;0,000849425222266266;0;0,000849425222266266;0;517;484;33102
0;0;0;0;0;0;0;0;0
0;1;0,00851731480443797;0;0,00851731480443797;0;515;486;33426
0;0;0;0;0;0;0;0;0
0;1;0,00907291322995711;0;0,00907291322995711;0;513;488;33779
0;0;0;0;0;0;0;0;0
0;1;0,0101015557476232;0;0,0101015557476232;0;511;490;34127
0;0;0;0;0;0;0;0;0
0;1;0,00121783331568358;0,0756645133961665;-0,0744466800804829;0;509;492;34337
0;0;0;0;0;0;0;0;0
0;1;0,0377422838629;0;0,0377422838629;0;507;494;35114
0;0;0;0;0;0;0;0;0
0;1;0,00432639649507119;0,000273822562979189;0,004052573932092;0;505;496;35196
0;0;0;0;0;0;0;0;0
0;1;1,64084507042254;0;1,64084507042254;0;503;498;66362
0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0
0,25;1;0;0;0;0,00121265476036475;999;2;1
0;0;0;0;0;0;0;0;0
0,25;1;0;0;0;0,00339411625429326;997;4;1
0;0;0;0;0;0;0;0;0
0,25;1;0;0;0;0,000540074853095984;995;6;1
0;0;0;0;0;0;0;0;0
0,25;1;0;0;0;0,00119574474142704;993;8;4
0;0;0;0;0;0;0;0;0
0,25;1;0;0;0;0,00124792102756753;991;10;4
0;0;0;0;0;0;0;0;0
0,25;1;0;0;0;0,000644344310408551;989;12;4
0;0;0;0;0;0;0;0;0
0,25;1;0;0;0;0,000614445799396415;987;14;4
0;0;0;0;0;0;0;0;0
0,25;1;0;0;0;0,000330633727510257;985;16;4
0;0;0;0;0;0;0;0;0
0,25;1;0;0;0;0,000319503462081025;983;18;4
0;0;0;0;0;0;0;0;0
0,25;1;0;0;0;6,59477548650145e-05;981;20;4
0;0;0;0;0;0;0;0;0
0,25;1;0;0;0;0,00136397844591682;979;22;4
0;0;0;0;0;0;0;0;0
0,25;1;0;0,2;-0,2;0,00100988145776261;977;24;5
0;0;0;0;0;0;0;0;0
0,25;1;0;0;0;0,000113435887558841;975;26;5
0;0;0;0;0;0;0;0;0
0,25;1;0;0;0;0,00047097003015599;973;28;5
0;0;0;0;0;0;0;0;0
0,25;1;0;0;0;0,000668864151668702;971;30;6
0;0;0;0;0;0;0;0;0
0,25;1;0;0;0;0,000413012301083071;969;32;6
0;0;0;0;0;0;0;0;0
0,25;1;0;0;0;0,000238200478831621;967;34;6
0;0;0;0;0;0;0;0;0
0,25;1;0;0,2;-0,2;0,000182999100993383;965;36;7
0;0;0;0;0;0;0;0;0
0,25;1;0;0;0;0,00019087075091985;963;38;7
0;0;0;0;0;0;0;0;0
0,25;1;0;0;0;0,000239226042324528;961;40;8
0;0;0;0;0;0;0;0;0
0,25;1;0,2;0;0,2;7,9489650018616e-05;959;42;10
0;0;0;0;0;0;0;0;0
0,25;1;0,166666666666667;0;0,166666666666667;0,000298501491551935;957;44;11
0;0;0;0;0;0;0;0;0
0,25;1;0,142857142857143;0;0,142857142857143;0,000319473872184371;955;46;12
0;0;0;0;0;0;0;0;0
0,25;1;0;0,142857142857143;-0,142857142857143;0,000183538083964818;953;48;12
0;0;0;0;0;0;0;0;0
0,25;1;0;0;0;0,000323994365633832;951;50;12
0;0;0;0;0;0;0;0;0
0,25;1;0;0;0;5,25509070426663e-05;949;52;12
0;0;0;0;0;0;0;0;0
0,25;1;0,142857142857143;0;0,142857142857143;0,000315340960925305;947;54;14
0;0;0;0;0;0;0;0;0
0,25;1;0,375;0;0,375;0,00109308638233462;945;56;17
0;0;0;0;0;0;0;0;0
0,25;1;0;0;0;7,94064624474985e-05;943;58;17
0;0;0;0;0;0;0;0;0
0,25;1;0;0;0;0,000136593370956077;941;60;17
0;0;0;0;0;0;0;0;0
0,25;1;0;0;0;0,000106357191833258;939;62;17
0;0;0;0;0;0;0;0;0
0,25;1;0;0;0;0,000240697108635456;937;64;17
0;0;0;0;0;0;0;0;0
0,25;1;0;0;0;0,000119822442441272;935;66;17
0;0;0;0;0;0;0;0;0
0,25;1;0;0;0;5,37163630008129e-05;933;68;17
0;0;0;0;0;0;0;0;0
