"plasticidade";"replications";"speciation";"extinction";"diversif";"traitevolution";"timestep";"timesimulation"
0;0;0;0;0;0;0;0
0;5;0,0526493672312141;0,0445754628412633;0,00807390438995081;0,00057965242221839;185;316
0;0;0;0;0;0;0;0
0;5;0,0417356859920778;0,0520705797623335;-0,0103348937702557;0,00056872062496351;183;318
0;0;0;0;0;0;0;0
0;5;0,0269240538481077;0,0121194528103342;0,0148046010377735;0,000523074021968017;181;320
0;0;0;0;0;0;0;0
0;5;0,0455590534469952;0,0172615047221534;0,0282975487248417;0,000595450708427928;179;322
0;0;0;0;0;0;0;0
0;5;0,0323007947829631;0,00818558521839549;0,0241152095645676;0,000500711706822268;177;324
0;0;0;0;0;0;0;0
0;5;0,0833762720597707;0,0207072008244235;0,0626690712353472;0,000675068381891525;175;326
0;0;0;0;0;0;0;0
0;5;0,0511742747126775;0,034508097939508;0,0166661767731695;0,000680953168896657;173;328
0;0;0;0;0;0;0;0
0;5;0,0637638292426268;0,0137368106709138;0,050027018571713;0,000602946641553581;171;330
0;0;0;0;0;0;0;0
0;5;0,0494623094591773;0,0128680309041554;0,0365942785550219;0,000532465017667422;169;332
0;0;0;0;0;0;0;0
0;5;0,0592196426400875;0,00945666707183664;0,0497629755682509;0,00055195141210921;167;334
0;0;0;0;0;0;0;0
0;5;0,0443912157775738;0,00886481162275302;0,0355264041548208;0,00053393414429736;165;336
0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0
0,25;5;0;0;0;0,000615794287163668;499;2
0;0;0;0;0;0;0;0
0,25;5;0;0;0;0,000321019766583483;497;4
0;0;0;0;0;0;0;0
0,25;5;0;0;0;0,00262648145249665;495;6
0;0;0;0;0;0;0;0
0,25;5;0;0;0;0,00137570067368213;493;8
0;0;0;0;0;0;0;0
0,25;5;0;0;0;0,00269061289603629;491;10
0;0;0;0;0;0;0;0
0,25;5;0;0,166666666666667;-0,166666666666667;0,00106846058342626;489;12
0;0;0;0;0;0;0;0
0,25;5;0;0;0;0,000699186371993771;487;14
0;0;0;0;0;0;0;0
0,25;5;0;0;0;0,000517093705841096;485;16
0;0;0;0;0;0;0;0
0,25;5;0;0;0;0,000476352070765146;483;18
0;0;0;0;0;0;0;0
0,25;5;0;0;0;0,000301772967875526;481;20
0;0;0;0;0;0;0;0
0,25;5;0;0;0;0,00040586995026716;479;22
0;0;0;0;0;0;0;0
0,25;5;0;0;0;0,00041128594383813;477;24
0;0;0;0;0;0;0;0
0,25;5;0;0;0;0,000369324053572919;475;26
0;0;0;0;0;0;0;0
0,25;5;0;0;0;0,000365025865847095;473;28
0;0;0;0;0;0;0;0
0,25;5;0;0;0;0,000565415590032717;471;30
0;0;0;0;0;0;0;0
0,25;5;0;0;0;0,000297983532309828;469;32
0;0;0;0;0;0;0;0
0,25;5;0;0;0;0,000385849808543679;467;34
0;0;0;0;0;0;0;0
0,25;5;0;0;0;0,000789411882333987;465;36
0;0;0;0;0;0;0;0
0,25;5;0;0;0;0,000396289480988034;463;38
0;0;0;0;0;0;0;0
0,25;5;0;0;0;0,00036523133647268;461;40
0;0;0;0;0;0;0;0
0,25;5;0;0;0;0,00049259294541569;459;42
0;0;0;0;0;0;0;0
0,25;5;0;0,166666666666667;-0,166666666666667;0,000607391321667274;457;44
0;0;0;0;0;0;0;0
0,25;5;0,2;0;0,2;0,000963838791190444;455;46
0;0;0;0;0;0;0;0
0,25;5;0;0;0;0,000234021355816485;453;48
0;0;0;0;0;0;0;0
0,25;5;0;0;0;0,000327598470723956;451;50
0;0;0;0;0;0;0;0
0,25;5;0;0;0;0,000502720488248055;449;52
0;0;0;0;0;0;0;0
0,25;5;0;0;0;0,000350303397407347;447;54
0;0;0;0;0;0;0;0
